City,Country code,timezone,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed,Local Time,UTC Time
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1.25,1022,83,16.2,0.6,2.0,2023-11-13T17:00:00,2023-11-13T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1.5,1023,81,16.4,0.0,2.0,2023-11-13T18:00:00,2023-11-13T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.25,1023,78,16.6,0.0,2.0,2023-11-13T19:00:00,2023-11-13T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1024,75,16.8,0.0,1.33,2023-11-13T20:00:00,2023-11-13T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1024,73,16.9,0.0,0.66,2023-11-13T21:00:00,2023-11-13T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1024,71,17.1,0.0,2.8,2023-11-13T22:00:00,2023-11-13T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1024,68,17.1,0.0,1.0,2023-11-13T23:00:00,2023-11-13T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1023,66,17.2,0.0,2.0,2023-11-14T00:00:00,2023-11-13T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1023,64,17.2,0.0,3.0,2023-11-14T01:00:00,2023-11-13T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1023,64,17.1,0.0,2.33,2023-11-14T02:00:00,2023-11-13T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1022,65,17.1,0.0,1.66,2023-11-14T03:00:00,2023-11-13T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1022,65,17.0,0.0,1.0,2023-11-14T04:00:00,2023-11-13T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1022,65,17.0,0.0,1.33,2023-11-14T05:00:00,2023-11-13T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,0.0,1023,65,17.0,0.0,1.66,2023-11-14T06:00:00,2023-11-13T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,0.0,1023,65,17.0,0.7,2.0,2023-11-14T07:00:00,2023-11-14T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,1024,64,17.6,0.9,2.0,2023-11-14T08:00:00,2023-11-14T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.25,1024,62,18.1,1.3,2.0,2023-11-14T09:00:00,2023-11-14T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.25,1025,61,18.7,1.8,2.0,2023-11-14T10:00:00,2023-11-14T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1024,59,19.0,2.2,2.0,2023-11-14T11:00:00,2023-11-14T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1023,58,19.4,2.2,2.0,2023-11-14T12:00:00,2023-11-14T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1021,56,19.7,2.0,2.0,2023-11-14T13:00:00,2023-11-14T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1021,57,20.0,1.5,2.0,2023-11-14T14:00:00,2023-11-14T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,1020,57,20.4,1.4,2.0,2023-11-14T15:00:00,2023-11-14T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1019,57,20.7,1.0,2.0,2023-11-14T16:00:00,2023-11-14T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,0.0,1020,60,20.5,1.0,2.0,2023-11-14T17:00:00,2023-11-14T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,0.0,1020,63,20.2,0.0,2.0,2023-11-14T18:00:00,2023-11-14T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,37,0.0,1020,66,20.0,0.0,2.0,2023-11-14T19:00:00,2023-11-14T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,0.0,1020,69,19.9,0.0,1.66,2023-11-14T20:00:00,2023-11-14T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,0.0,1021,72,19.7,0.0,1.33,2023-11-14T21:00:00,2023-11-14T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1021,76,19.6,0.0,1.0,2023-11-14T22:00:00,2023-11-14T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,75,19.6,0.0,1.0,2023-11-14T23:00:00,2023-11-14T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,74,19.6,0.0,1.0,2023-11-15T00:00:00,2023-11-14T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,73,19.6,0.0,1.0,2023-11-15T01:00:00,2023-11-14T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,74,19.5,0.0,1.16,2023-11-15T02:00:00,2023-11-14T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,75,19.4,0.0,1.33,2023-11-15T03:00:00,2023-11-14T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,75,19.4,0.0,1.5,2023-11-15T04:00:00,2023-11-14T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,76,19.3,0.0,1.66,2023-11-15T05:00:00,2023-11-14T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,76,19.2,0.0,1.83,2023-11-15T06:00:00,2023-11-14T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,77,19.1,0.7,2.0,2023-11-15T07:00:00,2023-11-15T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,75,19.6,0.9,1.66,2023-11-15T08:00:00,2023-11-15T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1021,74,20.2,1.4,1.33,2023-11-15T09:00:00,2023-11-15T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1021,72,20.7,1.8,1.0,2023-11-15T10:00:00,2023-11-15T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,70,21.1,2.4,0.66,2023-11-15T11:00:00,2023-11-15T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1020,67,21.6,2.4,0.33,2023-11-15T12:00:00,2023-11-15T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1019,65,22.0,2.5,1.2,2023-11-15T13:00:00,2023-11-15T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1019,67,22.0,2.0,1.2,2023-11-15T14:00:00,2023-11-15T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,69,22.0,2.0,0.8,2023-11-15T15:00:00,2023-11-15T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1018,71,22.0,1.6,0.8,2023-11-15T16:00:00,2023-11-15T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1018,74,21.7,1.7,0.8,2023-11-15T17:00:00,2023-11-15T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1019,76,21.5,0.0,1.6,2023-11-15T18:00:00,2023-11-15T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.0,1019,79,21.2,0.0,1.6,2023-11-15T19:00:00,2023-11-15T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1020,81,21.1,0.0,0.33,2023-11-15T20:00:00,2023-11-15T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1020,83,21.1,0.0,0.66,2023-11-15T21:00:00,2023-11-15T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1021,85,21.0,0.0,1.0,2023-11-15T22:00:00,2023-11-15T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1021,85,21.1,0.0,1.33,2023-11-15T23:00:00,2023-11-15T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1021,85,21.1,0.0,1.66,2023-11-16T00:00:00,2023-11-15T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1021,85,21.2,0.0,2.0,2023-11-16T01:00:00,2023-11-15T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1022,87,20.4,0.0,2.33,2023-11-16T02:00:00,2023-11-15T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1022,89,19.5,0.0,2.66,2023-11-16T03:00:00,2023-11-15T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1023,92,18.7,0.0,3.0,2023-11-16T04:00:00,2023-11-15T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1024,81,18.8,0.0,3.33,2023-11-16T05:00:00,2023-11-15T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1025,71,18.9,0.0,3.66,2023-11-16T06:00:00,2023-11-15T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1026,63,19.0,0.7,4.0,2023-11-16T07:00:00,2023-11-16T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1027,59,19.5,0.9,3.83,2023-11-16T08:00:00,2023-11-16T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1027,55,20.0,1.3,3.66,2023-11-16T09:00:00,2023-11-16T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1028,51,20.5,1.8,3.5,2023-11-16T10:00:00,2023-11-16T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1027,48,20.9,2.1,3.33,2023-11-16T11:00:00,2023-11-16T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1027,46,21.3,2.3,3.16,2023-11-16T12:00:00,2023-11-16T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.0,1026,43,21.7,2.2,3.0,2023-11-16T13:00:00,2023-11-16T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.0,1025,43,22.0,1.6,2.66,2023-11-16T14:00:00,2023-11-16T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.0,1025,42,22.2,1.0,2.33,2023-11-16T15:00:00,2023-11-16T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1025,42,22.5,0.7,2.0,2023-11-16T16:00:00,2023-11-16T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,0.25,1026,44,22.2,0.6,2.33,2023-11-16T17:00:00,2023-11-16T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,0.5,1027,46,21.8,0.0,2.66,2023-11-16T18:00:00,2023-11-16T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,0.5,1027,48,21.5,0.0,3.0,2023-11-16T19:00:00,2023-11-16T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.5,1028,47,21.1,0.0,2.0,2023-11-16T20:00:00,2023-11-16T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,0.25,1028,46,20.6,0.0,1.0,2023-11-16T21:00:00,2023-11-16T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,0.0,1029,45,20.2,0.0,2.4,2023-11-16T22:00:00,2023-11-16T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,15,0.25,1028,47,19.6,0.0,2.4,2023-11-16T23:00:00,2023-11-16T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,6,0.5,1028,50,19.1,0.0,2.4,2023-11-17T00:00:00,2023-11-16T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,6,0.5,1028,52,18.5,0.0,2.4,2023-11-17T01:00:00,2023-11-16T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,4,0.75,1027,59,17.8,0.0,2.0,2023-11-17T02:00:00,2023-11-16T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,6,0.0,1027,66,17.2,0.0,2.0,2023-11-17T03:00:00,2023-11-16T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,6,0.0,1026,74,16.5,0.0,1.6,2023-11-17T04:00:00,2023-11-16T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,5,0.0,1027,77,16.4,0.0,2.0,2023-11-17T05:00:00,2023-11-16T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,4,0.0,1027,81,16.3,0.0,2.0,2023-11-17T06:00:00,2023-11-16T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.25,1028,84,16.2,2.1,2.0,2023-11-17T07:00:00,2023-11-17T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,2,0.5,1028,66,18.5,2.7,0.33,2023-11-17T08:00:00,2023-11-17T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,28,0.5,1028,51,20.9,3.3,0.66,2023-11-17T09:00:00,2023-11-17T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,0.5,1028,40,23.2,3.0,1.0,2023-11-17T10:00:00,2023-11-17T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,0.5,1026,35,23.9,2.5,1.33,2023-11-17T11:00:00,2023-11-17T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,0.75,1025,31,24.5,3.1,1.66,2023-11-17T12:00:00,2023-11-17T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,0.0,1023,28,25.2,2.4,2.0,2023-11-17T13:00:00,2023-11-17T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,0.0,1022,27,25.3,2.0,2.0,2023-11-17T14:00:00,2023-11-17T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,0.0,1022,26,25.4,1.4,2.0,2023-11-17T15:00:00,2023-11-17T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,0.0,1021,26,25.5,1.2,2.0,2023-11-17T16:00:00,2023-11-17T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,1.25,1021,34,23.4,1.1,1.66,2023-11-17T17:00:00,2023-11-17T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,1.0,1022,46,21.3,0.0,1.33,2023-11-17T18:00:00,2023-11-17T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,0.5,1022,61,19.2,0.0,1.0,2023-11-17T19:00:00,2023-11-17T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,0.5,1022,68,18.2,0.0,1.0,2023-11-17T20:00:00,2023-11-17T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,0.5,1023,77,17.2,0.0,1.0,2023-11-17T21:00:00,2023-11-17T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.5,1024,86,16.2,0.0,1.0,2023-11-17T22:00:00,2023-11-17T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,1.5,1023,89,15.7,0.0,1.0,2023-11-17T23:00:00,2023-11-17T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,1.0,1023,92,15.2,0.0,1.0,2023-11-18T00:00:00,2023-11-17T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1.0,1023,94,14.7,0.0,1.0,2023-11-18T01:00:00,2023-11-17T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,13,0.25,1023,95,14.4,0.0,0.66,2023-11-18T02:00:00,2023-11-17T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,3,0.25,1023,96,14.0,0.0,0.33,2023-11-18T03:00:00,2023-11-17T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.5,1023,96,13.7,0.0,2.0,2023-11-18T04:00:00,2023-11-17T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,3,0.5,1023,92,14.2,0.0,2.0,2023-11-18T05:00:00,2023-11-17T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.75,1023,88,14.7,0.0,1.6,2023-11-18T06:00:00,2023-11-17T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,1.0,1024,85,15.2,2.1,2.0,2023-11-18T07:00:00,2023-11-18T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.25,1024,72,17.4,2.7,0.66,2023-11-18T08:00:00,2023-11-18T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1024,61,19.5,4.0,1.33,2023-11-18T09:00:00,2023-11-18T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,3,0.0,1024,52,21.7,5.5,2.0,2023-11-18T10:00:00,2023-11-18T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1023,38,22.9,6.8,1.66,2023-11-18T11:00:00,2023-11-18T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1022,28,24.0,7.0,1.33,2023-11-18T12:00:00,2023-11-18T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1020,20,25.2,6.2,1.0,2023-11-18T13:00:00,2023-11-18T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,3,0.0,1020,19,25.4,4.6,1.0,2023-11-18T14:00:00,2023-11-18T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1019,18,25.5,3.2,1.0,2023-11-18T15:00:00,2023-11-18T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.0,1019,18,25.7,2.3,1.0,2023-11-18T16:00:00,2023-11-18T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.5,1019,25,23.3,2.0,0.66,2023-11-18T17:00:00,2023-11-18T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.75,1020,37,21.0,0.0,0.33,2023-11-18T18:00:00,2023-11-18T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,1.25,1021,52,18.6,0.0,2.0,2023-11-18T19:00:00,2023-11-18T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,1.0,1020,37,21.0,0.0,0.33,2023-11-18T20:00:00,2023-11-18T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,1.0,1019,25,23.3,0.0,0.66,2023-11-18T21:00:00,2023-11-18T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.75,1019,18,25.7,0.0,1.0,2023-11-18T22:00:00,2023-11-18T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.5,1020,26,22.1,0.0,1.0,2023-11-18T23:00:00,2023-11-18T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.5,1021,38,18.6,0.0,1.0,2023-11-19T00:00:00,2023-11-18T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.5,1022,57,15.0,0.0,1.0,2023-11-19T01:00:00,2023-11-18T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.25,1022,67,14.8,0.0,0.66,2023-11-19T02:00:00,2023-11-18T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.0,1021,79,14.7,0.0,0.33,2023-11-19T03:00:00,2023-11-18T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,25,0.0,1021,93,14.5,0.0,1.6,2023-11-19T04:00:00,2023-11-18T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,45,0.0,1021,91,15.2,0.0,1.2,2023-11-19T05:00:00,2023-11-18T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,0.0,1021,89,16.0,0.0,1.6,2023-11-19T06:00:00,2023-11-18T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,0.0,1022,86,16.7,1.9,2.0,2023-11-19T07:00:00,2023-11-19T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,11,0.0,1022,76,18.3,2.5,0.33,2023-11-19T08:00:00,2023-11-19T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,12,0.0,1022,66,19.9,3.7,0.66,2023-11-19T09:00:00,2023-11-19T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,18,0.0,1022,58,21.5,4.9,1.0,2023-11-19T10:00:00,2023-11-19T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,14,0.0,1021,48,22.8,6.1,1.0,2023-11-19T11:00:00,2023-11-19T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,13,0.0,1019,40,24.2,6.3,1.0,2023-11-19T12:00:00,2023-11-19T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,17,0.0,1018,33,25.5,5.4,1.0,2023-11-19T13:00:00,2023-11-19T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,27,0.0,1018,30,25.5,3.8,0.66,2023-11-19T14:00:00,2023-11-19T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,10,0.0,1017,26,25.6,3.0,0.33,2023-11-19T15:00:00,2023-11-19T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,12,0.0,1017,23,25.6,2.0,1.2,2023-11-19T16:00:00,2023-11-19T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,4,0.25,1017,32,23.6,2.0,1.6,2023-11-19T17:00:00,2023-11-19T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.5,1017,44,21.5,0.0,2.0,2023-11-19T18:00:00,2023-11-19T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.25,1017,60,19.5,0.0,2.0,2023-11-19T19:00:00,2023-11-19T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1018,65,19.3,0.0,2.0,2023-11-19T20:00:00,2023-11-19T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1018,69,19.2,0.0,2.0,2023-11-19T21:00:00,2023-11-19T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1019,74,19.0,0.0,0.8,2023-11-19T22:00:00,2023-11-19T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1019,79,18.0,0.0,0.0,2023-11-19T23:00:00,2023-11-19T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1018,85,17.0,0.0,0.8,2023-11-20T00:00:00,2023-11-19T17:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1018,91,16.0,0.0,1.2,2023-11-20T01:00:00,2023-11-19T18:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1018,92,15.7,0.0,1.6,2023-11-20T02:00:00,2023-11-19T19:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1018,93,15.3,0.0,1.2,2023-11-20T03:00:00,2023-11-19T20:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1018,94,15.0,0.0,1.6,2023-11-20T04:00:00,2023-11-19T21:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1018,93,15.5,0.0,1.6,2023-11-20T05:00:00,2023-11-19T22:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1019,91,16.0,0.0,1.6,2023-11-20T06:00:00,2023-11-19T23:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1019,89,16.5,2.1,2.0,2023-11-20T07:00:00,2023-11-20T00:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1019,78,18.3,2.7,1.2,2023-11-20T08:00:00,2023-11-20T01:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1020,69,20.2,4.0,1.6,2023-11-20T09:00:00,2023-11-20T02:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1020,60,22.0,5.5,1.6,2023-11-20T10:00:00,2023-11-20T03:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1019,53,23.3,6.7,1.6,2023-11-20T11:00:00,2023-11-20T04:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1017,47,24.7,6.9,1.6,2023-11-20T12:00:00,2023-11-20T05:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1016,41,26.0,6.1,1.2,2023-11-20T13:00:00,2023-11-20T06:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1016,39,26.2,4.6,0.8,2023-11-20T14:00:00,2023-11-20T07:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1016,37,26.3,3.2,0.4,2023-11-20T15:00:00,2023-11-20T08:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1015,35,26.5,2.3,0.4,2023-11-20T16:00:00,2023-11-20T09:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1016,43,24.5,2.0,1.2,2023-11-20T17:00:00,2023-11-20T10:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1016,54,22.5,0.0,2.0,2023-11-20T18:00:00,2023-11-20T11:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1017,66,20.5,0.0,2.4,2023-11-20T19:00:00,2023-11-20T12:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1017,69,20.2,0.0,2.4,2023-11-20T20:00:00,2023-11-20T13:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1017,72,20.0,0.0,2.4,2023-11-20T21:00:00,2023-11-20T14:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1018,75,19.7,0.0,2.0,2023-11-20T22:00:00,2023-11-20T15:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1017,79,19.0,0.0,0.33,2023-11-20T23:00:00,2023-11-20T16:00:00
Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,0.0,1017,84,18.2,0.0,0.66,2023-11-21T00:00:00,2023-11-20T17:00:00
